Customer_ID,Recency,Frequency,MonetaryValue,T-Age,R,F,M,RFM_Segment,RFM_Score,General_Segment,Transaction,Revenue,avg_order_value,profit_margin,CLV,cust_lifetime_value
1008054,4,5,607.6,410,4,3,3,433,10.0,Gold,5,607.6,121.52000000000001,0.25,3343.422273603083,835.8555684007707
1008055,294,3,358.3,140,1,2,2,122,5.0,Bronze,3,358.3,119.43333333333334,0.15000000000000002,3286.01108358565,492.9016625378475
1008056,20,1,77.0,0,4,1,1,411,6.0,Silver,1,77.0,77.0,0.05,2118.527938342967,105.92639691714835
1008057,87,1,0.0,0,2,1,1,211,4.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1008058,25,4,979.3000000000001,199,4,3,4,434,11.0,Gold,4,979.3000000000001,244.82500000000002,0.2,6735.9558766859345,1347.191175337187
1008059,42,4,1002.3,168,3,3,4,334,10.0,Gold,4,1002.3,250.575,0.2,6894.157638315441,1378.8315276630883
1008060,83,5,582.0,364,2,3,2,232,7.0,Silver,5,582.0,116.4,0.25,3202.5539223782,800.63848059455
1008061,230,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1008062,7,4,1292.8000000000002,164,4,3,4,434,11.0,Gold,4,1292.8000000000002,323.20000000000005,0.2,8892.31467107074,1778.4629342141482
1008063,73,4,256.40000000000003,364,2,3,1,231,6.0,Silver,4,256.40000000000003,64.10000000000001,0.2,1763.6057252958988,352.7211450591798
1008064,28,3,460.5,24,3,2,2,322,7.0,Silver,3,460.5,153.5,0.15000000000000002,4223.299201761629,633.4948802642444
1008065,48,3,210.5,84,3,2,1,321,6.0,Silver,3,210.5,70.16666666666667,0.15000000000000002,1930.5200477107992,289.57800715661995
1008066,16,5,658.0,387,4,3,3,433,10.0,Gold,5,658.0,131.6,0.25,3620.7568400770706,905.1892100192676
1008067,59,5,849.9000000000001,396,2,3,3,233,8.0,Silver,5,849.9000000000001,169.98000000000002,0.25,4676.719207266722,1169.1798018166805
1008068,19,1,187.0,0,4,1,1,411,6.0,Silver,1,187.0,187.0,0.05,5144.996421690063,257.24982108450314
1008069,31,4,586.3000000000001,209,3,3,2,332,8.0,Silver,4,586.3000000000001,146.57500000000002,0.2,4032.7692540600056,806.5538508120012
1008070,1,3,649.6,125,4,2,3,423,9.0,Silver,3,649.6,216.53333333333333,0.15000000000000002,5957.557353885677,893.6336030828517
1008071,5,5,1321.1000000000001,273,4,3,4,434,11.0,Gold,5,1321.1000000000001,264.22,0.25,7269.577296999724,1817.394324249931
1008072,20,2,241.5,97,4,1,1,411,6.0,Silver,2,241.5,120.75,0.1,3322.236994219653,332.2236994219653
1008073,61,5,607.0,381,2,3,3,233,8.0,Silver,5,607.0,121.4,0.25,3340.1206716212496,835.0301679053124
1008074,75,3,261.0,185,2,2,1,221,5.0,Bronze,3,261.0,87.0,0.15000000000000002,2393.6614368290666,359.04921552436
1008076,79,2,205.1,11,2,1,1,211,4.0,Bronze,2,205.1,102.55,0.1,2821.4940269749513,282.14940269749513
1008077,9,6,604.1,233,4,4,3,443,11.0,Gold,6,604.1,100.68333333333334,0.30000000000000004,2770.135773924213,831.040732177264
1008078,55,2,301.2,35,2,1,1,211,4.0,Bronze,2,301.2,150.6,0.1,4143.51048720066,414.351048720066
1008079,16,3,754.7,345,4,2,3,423,9.0,Silver,3,754.7,251.5666666666667,0.15000000000000002,6921.441710248646,1038.216256537297
1008080,33,4,958.9000000000002,412,3,3,4,334,10.0,Gold,4,958.9000000000002,239.72500000000005,0.2,6595.637792458024,1319.1275584916048
1008081,59,5,1233.9,286,2,3,4,234,9.0,Silver,5,1233.9,246.78000000000003,0.25,6789.744475639967,1697.4361189099918
1008082,40,4,1199.8000000000002,344,3,3,4,334,10.0,Gold,4,1199.8000000000002,299.95000000000005,0.2,8252.629287090558,1650.5258574181116
1008083,40,5,670.0,308,3,3,3,333,9.0,Silver,5,670.0,134.0,0.25,3686.788879713735,921.6972199284337
1008084,12,5,879.1999999999999,289,4,3,3,433,10.0,Gold,5,879.1999999999999,175.83999999999997,0.25,4837.947437379575,1209.4868593448937
1008085,110,3,842.8,114,1,2,3,123,6.0,Silver,3,842.8,280.93333333333334,0.15000000000000002,7729.417084136158,1159.4125626204238
1008086,93,1,291.6,0,1,1,1,111,3.0,Bronze,1,291.6,291.6,0.05,8022.892815854665,401.1446407927333
1008087,31,3,545.2,51,3,2,2,322,7.0,Silver,3,545.2,181.73333333333335,0.15000000000000002,5000.092779154051,750.0139168731077
1008088,6,3,268.5,133,4,2,1,421,7.0,Silver,3,268.5,89.5,0.15000000000000002,2462.4448114505917,369.3667217175888
1008089,12,2,127.4,218,4,1,1,411,6.0,Silver,2,127.4,63.7,0.1,1752.6003853564546,175.26003853564546
1008090,83,3,541.7,354,2,2,2,222,6.0,Silver,3,541.7,180.5666666666667,0.15000000000000002,4967.993870997339,745.199080649601
1008091,60,5,1004.1,376,2,3,4,234,9.0,Silver,5,1004.1,200.82,0.25,5525.230916597852,1381.307729149463
1008092,60,3,218.4,158,2,2,1,221,5.0,Bronze,3,218.4,72.8,0.15000000000000002,2002.971868978805,300.4457803468208
1008093,59,3,1021.6,137,2,2,4,224,8.0,Silver,3,1021.6,340.53333333333336,0.15000000000000002,9369.212735113313,1405.3819102669972
1008094,15,6,1262.8000000000002,425,4,4,4,444,12.0,Gold,6,1262.8000000000002,210.4666666666667,0.30000000000000004,5790.643031470778,1737.1929094412335
1008095,50,2,280.2,62,3,1,1,311,5.0,Bronze,2,280.2,140.1,0.1,3854.6203137902553,385.4620313790256
1008096,227,3,292.5,92,1,2,1,121,4.0,Bronze,3,292.5,97.5,0.15000000000000002,2682.5516102394713,402.38274153592073
1008097,9,5,664.5,401,4,3,3,433,10.0,Gold,5,664.5,132.9,0.25,3656.524194880264,914.131048720066
1008098,107,4,1076.6,417,1,3,4,134,8.0,Silver,4,1076.6,269.15,0.2,7405.21811175337,1481.043622350674
1008099,59,5,933.0,223,2,3,3,233,8.0,Silver,5,933.0,186.6,0.25,5133.991081750618,1283.4977704376545
1008100,163,2,222.4,257,1,1,1,111,3.0,Bronze,2,222.4,111.2,0.1,3059.4845031654277,305.9484503165428
1008101,45,2,318.8,27,3,1,1,311,5.0,Bronze,2,318.8,159.4,0.1,4385.627965868428,438.5627965868428
1008102,352,1,70.0,0,1,1,1,111,3.0,Bronze,1,70.0,70.0,0.05,1925.9344894026974,96.29672447013488
1008103,221,5,968.4,144,1,3,4,134,8.0,Silver,5,968.4,193.68,0.25,5328.785598678777,1332.1963996696943
1008104,126,2,201.0,286,1,1,1,111,3.0,Bronze,2,201.0,100.5,0.1,2765.091659785301,276.5091659785301
1008105,42,3,325.6,348,3,2,1,321,6.0,Silver,3,325.6,108.53333333333335,0.15000000000000002,2986.1155702358014,447.9173355353703
1008106,15,5,174.5,205,4,3,1,431,8.0,Silver,5,174.5,34.9,0.25,960.2159097164875,240.0539774291219
1008107,22,1,356.4000000000001,0,4,1,2,412,7.0,Silver,1,356.4000000000001,356.4000000000001,0.05,9805.757886044592,490.28789430222963
1008108,126,2,373.5,105,1,1,2,112,4.0,Bronze,2,373.5,186.75,0.1,5138.11808422791,513.811808422791
1008109,55,2,415.6,18,2,1,2,212,5.0,Bronze,2,415.6,207.8,0.1,5717.27409854115,571.7274098541151
1008110,114,4,666.1000000000001,405,1,3,3,133,7.0,Silver,4,666.1000000000001,166.52500000000003,0.2,4581.660583539774,916.3321167079548
1008111,16,2,170.6,7,4,1,1,411,6.0,Silver,2,170.6,85.3,0.1,2346.88874208643,234.688874208643
1008113,49,5,2717.8,334,3,3,4,334,10.0,Gold,5,2717.8,543.5600000000001,0.25,14955.156443710432,3738.789110927608
1008114,19,6,1417.0,423,4,4,4,444,12.0,Gold,6,1417.0,236.16666666666666,0.30000000000000004,6497.736122580052,1949.320836774016
1008115,69,5,869.6,330,2,3,3,233,8.0,Silver,5,869.6,173.92000000000002,0.25,4785.1218056702455,1196.2804514175614
1008116,234,4,1021.2,201,1,3,4,134,8.0,Silver,4,1021.2,255.3,0.2,7024.158216350123,1404.8316432700249
1008117,84,4,635.4000000000001,351,2,3,3,233,8.0,Silver,4,635.4000000000001,158.85000000000002,0.2,4370.495623451693,874.0991246903386
1008118,90,3,605.3,73,2,2,3,223,7.0,Silver,3,605.3,201.76666666666665,0.15000000000000002,5551.27688778787,832.6915331681806
1008119,77,3,559.9,344,2,2,2,222,6.0,Silver,3,559.9,186.63333333333333,0.15000000000000002,5134.908193412239,770.2362290118359
1008120,39,2,454.90000000000003,407,3,1,2,312,6.0,Silver,2,454.90000000000003,227.45000000000002,0.1,6257.911423066336,625.7911423066337
1008121,187,5,1566.9,119,1,3,4,134,8.0,Silver,5,1566.9,313.38,0.25,8622.13357555739,2155.5333938893473
1008122,68,6,1545.3,447,2,4,4,244,10.0,Gold,6,1545.3,257.55,0.30000000000000004,7086.063253509496,2125.818976052849
1008123,44,3,1113.1,151,3,2,4,324,9.0,Silver,3,1113.1,371.0333333333333,0.15000000000000002,10208.369905495914,1531.2554858243873
1008124,48,5,453.59999999999997,198,3,3,2,332,8.0,Silver,5,453.59999999999997,90.72,0.25,2496.0110982658953,624.0027745664738
1008125,48,4,801.7,226,3,3,3,333,9.0,Silver,4,801.7,200.425,0.2,5514.363143407652,1102.8726286815306
1008126,100,3,472.2,342,1,2,2,122,5.0,Bronze,3,472.2,157.4,0.15000000000000002,4330.601266171208,649.5901899256813
1008127,71,4,1008.3000000000001,297,2,3,4,234,9.0,Silver,4,1008.3000000000001,252.07500000000002,0.2,6935.427663088356,1387.0855326176713
1008128,69,1,53.0,0,2,1,1,211,4.0,Bronze,1,53.0,53.0,0.05,1458.207541976328,72.9103770988164
1008129,36,3,537.3000000000001,97,3,2,2,322,7.0,Silver,3,537.3000000000001,179.10000000000002,0.15000000000000002,4927.640957886045,739.1461436829069
1008130,22,3,330.6,129,4,2,2,422,8.0,Silver,3,330.6,110.2,0.15000000000000002,3031.971153316818,454.79567299752273
1008131,28,7,707.4,250,3,4,3,343,10.0,Gold,7,707.4,101.05714285714285,0.35000000000000003,2780.4205261295265,973.1471841453343
1008132,73,4,363.0,381,2,3,2,232,7.0,Silver,4,363.0,90.75,0.2,2496.836498761354,499.3672997522708
1008133,89,2,198.0,239,2,1,1,211,4.0,Bronze,2,198.0,99.0,0.1,2723.8216350123857,272.3821635012386
1008134,123,3,385.9,121,1,2,2,122,5.0,Bronze,3,385.9,128.63333333333333,0.15000000000000002,3539.133902192861,530.8700853289292
1008135,40,2,747.8000000000002,202,3,1,3,313,7.0,Silver,2,747.8000000000002,373.9000000000001,0.1,10287.241508395267,1028.7241508395268
1008136,66,4,392.6,309,2,3,2,232,7.0,Silver,4,392.6,98.15,0.2,2700.435287641068,540.0870575282137
1008137,56,3,352.0,288,2,2,2,222,6.0,Silver,3,352.0,117.33333333333333,0.15000000000000002,3228.233048903569,484.2349573355354
1008138,124,3,777.9,79,1,2,3,123,6.0,Silver,3,777.9,259.3,0.15000000000000002,7134.211615744563,1070.1317423616845
1008139,30,5,1463.7,491,3,3,4,334,10.0,Gold,5,1463.7,292.74,0.25,8054.2580346820805,2013.5645086705201
1008140,50,4,1288.9,434,3,3,4,334,10.0,Gold,4,1288.9,322.225,0.2,8865.489154968345,1773.097830993669
1008141,4,5,898.0,86,4,3,3,433,10.0,Gold,5,898.0,179.6,0.25,4941.397632810349,1235.3494082025873
1008142,255,1,255.5,0,1,1,1,111,3.0,Bronze,1,255.5,255.5,0.05,7029.660886319844,351.48304431599223
1008143,54,4,417.0,83,2,3,2,232,7.0,Silver,4,417.0,104.25,0.2,2868.266721717588,573.6533443435177
1008144,60,3,766.9000000000001,367,2,2,3,223,7.0,Silver,3,766.9000000000001,255.63333333333335,0.15000000000000002,7033.3293329663275,1054.9993999449493
1008145,221,3,1173.0,154,1,2,4,124,7.0,Silver,3,1173.0,391.0,0.15000000000000002,10757.719790806494,1613.6579686209743
1008146,112,2,149.10000000000005,132,1,1,1,111,3.0,Bronze,2,149.10000000000005,74.55000000000003,0.1,2051.1202312138735,205.11202312138735
1008147,129,4,1580.6,322,1,3,4,134,8.0,Silver,4,1580.6,395.15,0.2,10871.900192678224,2174.380038535645
1008148,53,4,1051.9,390,2,3,4,234,9.0,Silver,4,1051.9,262.975,0.2,7235.323176438204,1447.064635287641
1008149,53,6,1202.8,371,2,4,4,244,10.0,Gold,6,1202.8,200.46666666666667,0.30000000000000004,5515.509532984677,1654.6528598954035
1008150,9,5,901.9,416,4,3,3,433,10.0,Gold,5,901.9,180.38,0.25,4962.858045692265,1240.7145114230661
1008151,88,5,1018.9,285,2,3,4,234,9.0,Silver,5,1018.9,203.78,0.25,5606.670432149737,1401.6676080374343
1008152,83,2,714.5,36,2,1,3,213,6.0,Silver,2,714.5,357.25,0.1,9829.144233415907,982.9144233415908
1008153,136,5,1386.1,311,1,3,4,134,8.0,Silver,5,1386.1,277.21999999999997,0.25,7627.250845031653,1906.8127112579132
1008154,84,3,254.1,288,2,2,1,221,5.0,Bronze,3,254.1,84.7,0.15000000000000002,2330.380732177264,349.5571098265896
1008155,1,5,1351.1,493,4,3,4,434,11.0,Gold,5,1351.1,270.21999999999997,0.25,7434.657396091383,1858.6643490228457
1008156,65,1,116.0,0,2,1,1,211,4.0,Bronze,1,116.0,116.0,0.05,3191.548582438755,159.57742912193777
1008157,84,2,400.4,358,2,1,2,212,5.0,Bronze,2,400.4,200.2,0.1,5508.172639691714,550.8172639691714
1008158,30,3,607.2,420,3,2,3,323,8.0,Silver,3,607.2,202.4,0.15000000000000002,5568.702009358656,835.3053014037986
1008159,135,4,293.1,204,1,3,1,131,5.0,Bronze,4,293.1,73.275,0.2,2016.040710156895,403.20814203137905
1008160,50,3,627.6,371,3,2,3,323,8.0,Silver,3,627.6,209.20000000000002,0.15000000000000002,5755.792788329204,863.3689182493807
1008161,72,5,1153.9,354,2,3,4,234,9.0,Silver,5,1153.9,230.78000000000003,0.25,6349.530878062208,1587.382719515552
1008162,56,4,668.5,207,2,3,3,233,8.0,Silver,4,668.5,167.125,0.2,4598.16859344894,919.633718689788
1008163,53,7,1595.6000000000001,392,2,4,4,244,10.0,Gold,7,1595.6000000000001,227.94285714285715,0.35000000000000003,6271.471574063151,2195.015050922103
1008164,130,1,27.5,0,1,1,1,111,3.0,Bronze,1,27.5,27.5,0.05,756.6171208367739,37.83085604183869
1008165,7,4,404.1,220,4,3,2,432,9.0,Silver,4,404.1,101.025,0.2,2779.5361684558216,555.9072336911644
1008166,14,3,326.8,203,4,2,1,421,7.0,Silver,3,326.8,108.93333333333334,0.15000000000000002,2997.120910175245,449.5681365262868
1008167,28,3,417.2,415,3,2,2,322,7.0,Silver,3,417.2,139.06666666666666,0.15000000000000002,3826.189852280025,573.9284778420039
1008168,375,1,295.2,0,1,1,1,111,3.0,Bronze,1,295.2,295.2,0.05,8121.94087530966,406.097043765483
1008169,5,4,917.6000000000001,292,4,3,3,433,10.0,Gold,4,917.6000000000001,229.40000000000003,0.2,6311.562455271126,1262.3124910542253
1008170,4,5,1488.2,439,4,3,4,434,11.0,Gold,5,1488.2,297.64,0.25,8189.0734489402685,2047.2683622350671
1008171,3,5,857.2,396,4,3,3,433,10.0,Gold,5,857.2,171.44,0.25,4716.888698045692,1179.222174511423
1008172,59,4,1033.8,251,2,3,4,234,9.0,Silver,4,1033.8,258.45,0.2,7110.8252683732435,1422.1650536746488
1008173,67,2,408.4,11,2,1,2,212,5.0,Bronze,2,408.4,204.2,0.1,5618.226039086154,561.8226039086154
1008174,184,4,720.8000000000001,226,1,3,3,133,7.0,Silver,4,720.8000000000001,180.20000000000002,0.2,4957.905642719515,991.581128543903
1008175,16,6,1254.4,427,4,4,4,444,12.0,Gold,6,1254.4,209.0666666666667,0.30000000000000004,5752.124341682724,1725.6373025048174
1008176,59,3,704.0,209,2,2,3,223,7.0,Silver,3,704.0,234.66666666666666,0.15000000000000002,6456.466097807138,968.4699146710708
1008177,108,3,1075.4,126,1,2,4,124,7.0,Silver,3,1075.4,358.4666666666667,0.15000000000000002,9862.618809065052,1479.392821359758
1008178,59,1,230.4,0,2,1,1,211,4.0,Bronze,1,230.4,230.4,0.05,6339.0758051197345,316.95379025598675
1008179,92,2,213.0,354,1,1,1,111,3.0,Bronze,2,213.0,106.5,0.1,2930.171758876961,293.0171758876961
1008180,171,4,765.1,266,1,3,3,133,7.0,Silver,4,765.1,191.275,0.2,5262.615992292871,1052.5231984585741
1008181,1,5,936.6,377,4,3,3,433,10.0,Gold,5,936.6,187.32,0.25,5153.800693641618,1288.4501734104044
1008182,275,1,79.4,0,1,1,1,111,3.0,Bronze,1,79.4,79.4,0.05,2184.5599779796307,109.22799889898154
1008183,36,6,1038.8,405,3,4,4,344,11.0,Gold,6,1038.8,173.13333333333333,0.30000000000000004,4763.477970456005,1429.0433911368018
1008184,53,4,420.5,318,2,3,2,232,7.0,Silver,4,420.5,105.125,0.2,2892.340902835122,578.4681805670244
1008185,183,2,726.6000000000001,59,1,1,3,113,5.0,Bronze,2,726.6000000000001,363.30000000000007,0.1,9995.6,999.5600000000001
1008186,23,3,221.4,34,4,2,1,421,7.0,Silver,3,221.4,73.8,0.15000000000000002,2030.485218827415,304.5727828241123
1008187,45,4,531.5,269,3,3,2,332,8.0,Silver,4,531.5,132.875,0.2,3655.8363611340483,731.1672722268097
1008188,6,3,569.9,114,4,2,2,422,8.0,Silver,3,569.9,189.96666666666667,0.15000000000000002,5226.6193595742725,783.992903936141
1008189,63,4,605.5,300,2,3,3,233,8.0,Silver,4,605.5,151.375,0.2,4164.833333333333,832.9666666666667
1008190,67,1,25.6,0,2,1,1,211,4.0,Bronze,1,25.6,25.6,0.05,704.341756124415,35.21708780622075
1008191,2,4,786.0,126,4,3,3,433,10.0,Gold,4,786.0,196.5,0.2,5406.373245251857,1081.2746490503714
1008192,222,2,437.0,138,1,1,2,112,4.0,Bronze,2,437.0,218.5,0.1,6011.666941921277,601.1666941921277
1008193,112,4,725.8000000000002,341,1,3,3,133,7.0,Silver,4,725.8000000000002,181.45000000000005,0.2,4992.297330030279,998.4594660060559
1008194,35,4,801.2,241,3,3,3,333,9.0,Silver,4,801.2,200.3,0.2,5510.923974676575,1102.184794935315
1008195,2,4,426.6,112,4,3,2,432,9.0,Silver,4,426.6,106.65,0.2,2934.2987613542523,586.8597522708504
1008196,49,3,426.20000000000005,456,3,2,2,322,7.0,Silver,3,426.20000000000005,142.0666666666667,0.15000000000000002,3908.7299018258554,586.3094852738784
1008197,7,3,1075.0,51,4,2,4,424,10.0,Gold,3,1075.0,358.3333333333333,0.15000000000000002,9858.950362418569,1478.8425543627857
1008198,169,2,495.79999999999995,57,1,1,2,112,4.0,Bronze,2,495.79999999999995,247.89999999999998,0.1,6820.559427470409,682.055942747041
1008199,20,4,1456.5,242,4,3,4,434,11.0,Gold,4,1456.5,364.125,0.2,10018.2985136251,2003.6597027250202
1008200,5,9,2084.2,437,4,4,4,444,12.0,Gold,9,2084.2,231.57777777777775,0.45,6371.480417163652,2867.166187723644
1008201,109,1,49.8,0,1,1,1,111,3.0,Bronze,1,49.8,49.8,0.05,1370.164822460776,68.5082411230388
1008202,51,2,247.2,187,2,1,1,211,4.0,Bronze,2,247.2,123.6,0.1,3400.650041288191,340.0650041288191
1008203,46,3,614.7,219,3,2,3,323,8.0,Silver,3,614.7,204.9,0.15000000000000002,5637.485383980181,845.6228075970273
1008204,89,6,1179.3,239,2,4,4,244,10.0,Gold,6,1179.3,196.54999999999998,0.30000000000000004,5407.748912744288,1622.3246738232865
1008205,112,8,3560.3,284,1,4,4,144,9.0,Silver,8,3560.3,445.0375,0.4,12244.472433250756,4897.788973300302
1008206,41,4,854.5,235,3,3,3,333,9.0,Silver,4,854.5,213.625,0.2,5877.539361409303,1175.5078722818605
1008207,30,7,848.7,417,3,4,3,343,10.0,Gold,7,848.7,121.24285714285715,0.35000000000000003,3335.797145216468,1167.529000825764
1008208,42,6,1059.7,378,3,4,4,344,11.0,Gold,6,1059.7,176.61666666666667,0.30000000000000004,4859.316139095329,1457.794841728599
1008210,22,7,920.0,419,4,4,3,443,11.0,Gold,7,920.0,131.42857142857142,0.35000000000000003,3616.040265817309,1265.6140930360582
1008211,90,1,0.0,0,2,1,1,211,4.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1008212,9,6,632.0,284,4,4,3,443,11.0,Gold,6,632.0,105.33333333333333,0.30000000000000004,2898.0728507202493,869.421855216075
1008213,7,5,1580.8000000000002,434,4,3,4,434,11.0,Gold,5,1580.8000000000002,316.16,0.25,8698.620688136527,2174.6551720341317
1008214,418,1,0.0,0,1,1,1,111,3.0,Bronze,1,0.0,0.0,0.05,0.0,0.0
1008216,21,6,1033.6999999999998,239,4,4,4,444,12.0,Gold,6,1033.6999999999998,172.2833333333333,0.30000000000000004,4740.091623084685,1422.0274869254058
1008217,46,3,776.6,250,3,2,3,323,8.0,Silver,3,776.6,258.8666666666667,0.15000000000000002,7122.289164143498,1068.3433746215248
1008218,48,5,2089.1,366,3,3,4,334,10.0,Gold,5,2089.1,417.82,0.25,11495.627833746214,2873.9069584365534
1008219,45,4,1634.8000000000002,204,3,3,4,334,10.0,Gold,4,1634.8000000000002,408.70000000000005,0.2,11244.706083126892,2248.9412166253783
1008220,28,3,1079.0,210,3,2,4,324,9.0,Silver,3,1079.0,359.6666666666667,0.15000000000000002,9895.634828883383,1484.3452243325078
1008221,32,5,1020.7,421,3,3,4,334,10.0,Gold,5,1020.7,204.14000000000001,0.25,5616.575238095238,1404.1438095238095
1008222,80,4,797.6000000000001,128,2,3,3,233,8.0,Silver,4,797.6000000000001,199.40000000000003,0.2,5486.161959812827,1097.2323919625655
1008223,80,4,507.70000000000005,235,2,3,2,232,7.0,Silver,4,507.70000000000005,126.92500000000001,0.2,3492.1319295348194,698.4263859069639
1008224,14,5,1169.2,403,4,3,4,434,11.0,Gold,5,1169.2,233.84,0.25,6433.721728598953,1608.4304321497382
1008225,83,4,1235.1,354,2,3,4,234,9.0,Silver,4,1235.1,308.775,0.2,8495.43459950454,1699.0869199009082
1008226,56,3,648.3,394,2,2,3,223,7.0,Silver,3,648.3,216.1,0.15000000000000002,5945.6349022846125,891.845235342692
1008227,6,6,817.9000000000001,299,4,4,3,443,11.0,Gold,6,817.9000000000001,136.3166666666667,0.30000000000000004,3750.5281401963484,1125.1584420589047
1008228,32,2,106.4,22,3,1,1,311,5.0,Bronze,2,106.4,53.2,0.1,1463.7102119460499,146.371021194605
1008229,26,3,435.5,267,3,2,2,322,7.0,Silver,3,435.5,145.16666666666666,0.15000000000000002,3994.0212863565457,599.103192953482
1008230,89,7,1435.3,377,2,4,4,244,10.0,Gold,7,1435.3,205.04285714285714,0.35000000000000003,5641.415862529982,1974.495551885494
1008231,135,4,837.2,185,1,3,3,133,7.0,Silver,4,837.2,209.3,0.2,5758.5441233140655,1151.7088246628132
1008232,66,7,1088.6000000000001,377,2,4,4,244,10.0,Gold,7,1088.6000000000001,155.51428571428573,0.35000000000000003,4278.718949313829,1497.5516322598405
1008233,18,8,1203.3000000000002,424,4,4,4,444,12.0,Gold,8,1203.3000000000002,150.41250000000002,0.4,4138.351734104046,1655.3406936416186
1008235,4,4,378.6,406,4,3,2,432,9.0,Silver,4,378.6,94.65,0.2,2604.138563170933,520.8277126341867
1008236,35,2,245.4,92,3,1,1,311,5.0,Bronze,2,245.4,122.7,0.1,3375.888026424442,337.58880264244425
1008237,40,7,2993.8,365,3,4,4,344,11.0,Gold,7,2993.8,427.6857142857143,0.35000000000000003,11767.066682395502,4118.473338838426
1008238,86,3,267.5,156,2,2,1,221,5.0,Bronze,3,267.5,89.16666666666667,0.15000000000000002,2453.2736948343886,367.99105422515834
1008239,49,4,754.8,132,3,3,3,333,9.0,Silver,4,754.8,188.7,0.2,5191.769116432699,1038.3538232865399
1008240,107,4,929.8,337,1,3,3,133,7.0,Silver,4,929.8,232.45,0.2,6395.478172309385,1279.0956344618771
1008241,38,3,517.3,182,3,2,2,322,7.0,Silver,3,517.3,172.4333333333333,0.15000000000000002,4744.218625561977,711.6327938342966
1008242,2,5,943.6,431,4,3,3,433,10.0,Gold,5,943.6,188.72,0.25,5192.319383429672,1298.079845857418
1008243,26,7,1155.4,433,3,4,4,344,11.0,Gold,7,1155.4,165.05714285714288,0.35000000000000003,4541.274916440565,1589.4462207541978
